doc_id,dataset,split,tokens,pages,ocr_conf,low_conf_ratio,ocr_std,ocr_stage,blur_score,image_contrast,skew_angle,estimated_dpi,is_grayscale,x_spread_ratio,short_token_ratio,inv_chars_per_word,word_height_cv,crowded_line_frac,line_density,section_count,label_diversity,label_entropy,item_density,aspect_ratio,complexity_score
receipt_00276,cord,train,14,1,49.27,0.545,28.8,0,1170.4,0.2557,1.0,91.4,False,0.8981,0.0,0.19444444444444442,0.29266127377124923,0.14285714285714285,10.802469135802468,3.0,8.0,2.950212064914747,0.5,1.5,0.4425
receipt_00277,cord,train,74,1,77.75,0.187,27.4,0,1049.0,0.1556,1.0,208.6,False,0.444,0.013513513513513514,0.21082621082621084,0.13000157514505786,0.38461538461538464,17.591339648173207,3.0,10.0,2.3498296137309076,0.35135135135135137,1.3339350180505416,0.4062
receipt_00278,cord,train,35,1,68.07,0.381,27.1,0,748.7,0.1404,10.0,182.9,False,0.5069,0.0,0.1977401129943503,0.05428088020914896,0.23076923076923078,10.030864197530864,3.0,11.0,3.1777469448364477,0.37142857142857144,1.5,0.3977
receipt_00279,cord,train,18,1,68.33,0.333,30.0,0,573.4,0.0802,2.0,180.6,False,0.8672,0.05555555555555555,0.23076923076923078,0.1020596454272327,0.5,4.6875,3.0,7.0,2.5996659733039564,0.3333333333333333,1.3602550478214666,0.3963
receipt_00280,cord,train,27,1,48.08,0.538,34.0,0,1409.7,0.1463,1.0,121.9,False,0.8819,0.0,0.23893805309734514,0.0745134259342413,0.7142857142857143,8.101851851851851,3.0,9.0,2.9015875015224406,0.25925925925925924,1.5,0.4213
receipt_00281,cord,train,14,1,53.28,0.586,33.6,0,767.4,0.3335,-1.0,182.9,False,0.6285,0.0,0.21875,0.1291905713170692,0.14285714285714285,5.401234567901234,3.0,7.0,2.6995138503199656,0.5,1.5,0.3853
receipt_00282,cord,train,16,1,22.39,1.0,15.3,0,628.2,0.0687,-1.0,182.9,False,0.7384,0.0,0.19753086419753085,0.4240737830301293,0.14285714285714285,5.401234567901234,3.0,8.0,2.827819531114783,0.4375,1.5,0.4475
receipt_00283,cord,train,19,1,41.73,0.682,30.8,0,1693.0,0.3654,1.0,182.9,False,0.5394,0.0,0.20879120879120877,0.28168121535318885,0.0,5.401234567901234,2.0,8.0,2.80004461847901,0.3684210526315789,1.5,0.2886
receipt_00284,cord,train,32,1,23.0,1.0,0.0,-1,181.2,0.1581,1.0,121.9,False,0.8507,0.0,0.18285714285714286,0.19011091185319862,0.3,11.574074074074074,3.0,12.0,3.5192475629608078,0.3125,1.5,0.4437
receipt_00285,cord,train,21,1,48.6,0.596,33.2,0,84.5,0.3399,-1.0,460.6,False,0.646,0.0,0.21212121212121213,0.19439920765327093,0.42857142857142855,2.144607843137255,2.0,6.0,2.2952174219545816,0.3333333333333333,1.7777777777777777,0.2739
receipt_00286,cord,train,12,1,23.53,0.941,19.9,0,1624.7,0.1337,10.0,121.9,False,0.8351,0.0,0.21052631578947367,0.1326219813659684,0.0,5.787037037037037,3.0,7.0,2.688721875540867,0.4166666666666667,1.5,0.3502
receipt_00287,cord,train,12,1,35.3,0.873,24.4,0,95.1,0.2527,-1.0,578.0,False,0.6042,0.0,0.23076923076923078,0.3263894446052956,0.0,1.46484375,2.0,8.0,2.918295834054489,0.5,1.7777777777777777,0.3508
receipt_00288,cord,train,16,1,58.32,0.393,31.4,0,366.6,0.0993,-1.0,180.6,False,0.7405,0.0,0.19753086419753085,0.19291728096840774,0.4,3.90625,3.0,6.0,2.452819531114783,0.3125,2.115702479338843,0.3856
receipt_00289,cord,train,33,1,66.05,0.316,23.0,0,1545.0,0.2919,-1.0,180.6,False,0.3875,0.030303030303030304,0.20625,0.08187191822148289,0.07142857142857142,10.9375,3.0,10.0,2.9711130350672246,0.42424242424242425,1.7777777777777777,0.4164
receipt_00290,cord,train,17,1,29.85,0.923,19.5,0,709.1,0.197,1.0,182.9,False,0.7072,0.0,0.2125,0.08936017917295835,0.0,4.62962962962963,3.0,8.0,2.8510187230942288,0.35294117647058826,1.5,0.3395
receipt_00291,cord,train,12,1,60.18,0.455,36.3,0,251.2,0.1645,-1.0,182.9,False,0.7083,0.0,0.13953488372093023,0.07959668630600564,0.0,4.62962962962963,3.0,8.0,2.918295834054489,0.5,1.5,0.3262
receipt_00292,cord,train,16,1,48.15,0.659,31.5,0,1750.4,0.2159,-1.0,182.9,False,0.7199,0.0,0.21621621621621623,0.2112676056338028,0.3333333333333333,4.62962962962963,2.0,6.0,2.4056390622295662,0.375,1.5,0.2758
receipt_00293,cord,train,60,1,52.16,0.556,37.4,0,914.6,0.1422,1.0,182.9,False,0.8206,0.0,0.23076923076923078,0.2962640138436089,0.7857142857142857,10.802469135802468,3.0,8.0,2.3265485213391703,0.23333333333333334,1.5,0.4478
receipt_00294,cord,train,32,1,68.53,0.279,30.0,0,175.6,0.1353,-10.0,180.6,False,0.6188,0.03125,0.2,0.09790895127267932,0.36363636363636365,8.59375,3.0,7.0,2.5550365325772657,0.34375,1.3333333333333333,0.3608
receipt_00295,cord,train,22,1,66.47,0.333,30.1,0,196.2,0.1541,-1.0,182.9,False,0.7292,0.0,0.18965517241379312,0.1435861846927688,0.125,6.172839506172839,3.0,7.0,2.6858157091530304,0.36363636363636365,1.5,0.3427
receipt_00296,cord,train,14,1,68.66,0.31,35.3,0,564.6,0.2444,10.0,182.9,False,0.6944,0.07142857142857142,0.15730337078651685,0.1824791693384639,0.16666666666666666,4.62962962962963,3.0,8.0,2.950212064914747,0.42857142857142855,1.5,0.3949
receipt_00297,cord,train,82,1,88.01,0.075,19.7,0,1181.6,0.2826,-1.0,208.6,False,0.3926,0.024390243902439025,0.23295454545454544,0.1020524742070965,0.48148148148148145,18.26792963464141,3.0,10.0,2.6495465777374307,0.32926829268292684,1.3339350180505416,0.4363
receipt_00298,cord,train,36,1,49.95,0.556,36.5,0,267.0,0.0924,1.0,182.9,False,0.9109,0.0,0.2517482517482517,0.10631460837904083,0.36363636363636365,8.487654320987653,3.0,10.0,3.008437847883282,0.3055555555555556,1.5,0.4247
receipt_00299,cord,train,22,1,54.47,0.556,31.1,0,412.2,0.0968,-7.0,208.6,False,0.7428,0.0,0.21782178217821782,0.0943232905373978,0.42857142857142855,4.7361299052774015,3.0,7.0,2.6450613022330414,0.3181818181818182,1.3339350180505416,0.3548
receipt_00300,cord,train,22,1,0.0,0.0,0.0,-1,847.7,0.108,-1.0,81.3,False,0.8021,0.0,0.19819819819819817,0.2438273894401731,0.2857142857142857,12.152777777777779,3.0,8.0,2.867633890971212,0.3181818181818182,1.5,0.4087
receipt_00301,cord,train,21,1,49.2,0.55,28.5,0,427.3,0.0845,1.0,121.9,False,0.9132,0.0,0.15671641791044774,0.10694747536858147,0.0,10.416666666666666,2.0,8.0,2.9104404952185816,0.42857142857142855,1.5,0.2412
receipt_00302,cord,train,22,1,52.85,0.577,28.3,0,721.7,0.1294,-1.0,121.9,False,0.4444,0.0,0.1746031746031746,0.06771458974359962,0.2857142857142857,8.101851851851851,3.0,9.0,3.0792258015191027,0.3181818181818182,1.5,0.3578
receipt_00303,cord,train,103,1,62.19,0.431,32.3,0,818.2,0.2777,-10.0,333.6,False,0.6306,0.038834951456310676,0.22391304347826088,0.10054317998911018,0.8,10.575296108291033,3.0,6.0,1.7500722164981288,0.24271844660194175,1.3333333333333333,0.3637
receipt_00304,cord,train,34,1,68.2,0.314,33.0,0,735.1,0.1551,1.0,182.9,False,0.6655,0.14705882352941177,0.19767441860465118,0.15929024977912734,0.35714285714285715,10.802469135802468,3.0,12.0,3.4572886658026754,0.4117647058823529,1.5,0.5255
receipt_00305,cord,train,17,1,83.44,0.111,22.1,0,1409.6,0.3659,-1.0,182.9,False,0.6007,0.0,0.15044247787610618,0.11863160125867023,0.0,6.172839506172839,3.0,8.0,2.9842341646524884,0.47058823529411764,1.5,0.3429
receipt_00306,cord,train,21,1,30.32,1.0,14.3,0,386.3,0.1095,1.0,121.9,False,0.8958,0.0,0.19444444444444442,0.28965584184136284,0.2857142857142857,8.101851851851851,3.0,9.0,2.849156853418441,0.3333333333333333,1.5,0.4191
receipt_00307,cord,train,14,1,27.7,0.954,18.3,0,129.5,0.2053,1.0,578.0,False,0.6684,0.0,0.1794871794871795,0.3130622481054597,0.0,1.708984375,3.0,8.0,2.950212064914747,0.5,1.7777777777777777,0.4185
receipt_00308,cord,train,32,1,31.81,0.852,24.4,0,337.7,0.1253,4.0,121.9,False,0.7587,0.0625,0.2318840579710145,0.2637952268974115,0.36363636363636365,12.731481481481481,2.0,6.0,2.0868974703476995,0.34375,1.5,0.3243
receipt_00309,cord,train,16,1,0.0,1.0,0.0,-1,412.2,0.2362,-1.0,91.4,False,0.8218,0.0,0.17204301075268819,0.1071815715193447,0.0,10.802469135802468,2.0,9.0,3.0306390622295662,0.4375,1.5,0.2661
receipt_00310,cord,train,9,1,28.94,0.935,20.0,0,285.9,0.1802,1.0,578.0,False,0.5629,0.1111111111111111,0.19148936170212766,0.0458771677497619,0.0,0.9765625,2.0,6.0,2.5032583347756456,0.4444444444444444,1.7777777777777777,0.2548
receipt_00311,cord,train,14,1,35.18,0.769,30.4,0,815.5,0.2437,1.0,182.9,False,0.6817,0.0,0.20289855072463767,0.3538159368410865,0.2,3.8580246913580245,3.0,7.0,2.664497779200461,0.35714285714285715,1.5,0.404
receipt_00312,cord,train,12,1,39.9,0.714,30.5,0,822.8,0.1436,7.0,182.9,False,0.6435,0.0,0.21428571428571427,0.35404775415155526,0.25,3.0864197530864197,2.0,6.0,2.4182958340544896,0.3333333333333333,1.5,0.291
receipt_00313,cord,train,25,1,31.71,0.865,25.2,0,1216.2,0.2152,-10.0,182.9,False,0.5961,0.0,0.1984126984126984,0.0836219949939554,0.0,6.944444444444445,2.0,7.0,2.652878689342031,0.36,1.5,0.2198
receipt_00314,cord,train,13,1,36.15,0.774,29.2,0,83.6,0.1262,-1.0,243.8,False,0.8655,0.0,0.18055555555555555,0.3064234893847272,0.2,2.8935185185185186,3.0,7.0,2.7192945256669794,0.38461538461538464,1.5,0.3845
receipt_00315,cord,train,10,1,36.78,0.844,25.9,0,153.7,0.2516,1.0,578.0,False,0.5903,0.0,0.20833333333333334,0.3562034634480703,0.25,0.9765625,2.0,6.0,2.5219280948873624,0.4,1.7777777777777777,0.3157
receipt_00316,cord,train,53,1,44.16,0.707,31.0,0,1007.0,0.1551,1.0,377.0,False,0.631,0.03773584905660377,0.23873873873873871,0.24262775405352294,0.6923076923076923,4.865269461077844,3.0,9.0,2.778792859774555,0.24528301886792453,1.702995538559592,0.4717
receipt_00317,cord,train,12,1,54.54,0.538,35.2,0,862.4,0.2332,10.0,121.9,False,0.7274,0.0,0.13793103448275862,0.10106001562632032,0.0,6.944444444444445,3.0,8.0,2.918295834054489,0.5,1.5,0.3358
receipt_00318,cord,train,8,1,42.92,0.714,28.5,0,104.7,0.2695,-1.0,460.6,False,0.6073,0.0,0.21621621621621623,0.3137561558714382,0.3333333333333333,0.9191176470588236,2.0,5.0,2.25,0.375,1.7777777777777777,0.2933
receipt_00319,cord,train,35,1,28.0,0.906,25.0,0,1471.4,0.0649,-1.0,243.8,False,0.8646,0.11428571428571428,0.23648648648648649,0.14231791017499704,0.5,5.787037037037037,3.0,8.0,2.783773079164452,0.2857142857142857,1.5,0.4488
receipt_00320,cord,train,9,1,42.33,0.593,33.6,0,1096.0,0.1341,-1.0,121.9,False,0.7778,0.0,0.1875,0.3366124614302034,0.0,4.62962962962963,2.0,6.0,2.5032583347756456,0.4444444444444444,1.5,0.2754
receipt_00321,cord,train,76,1,32.92,0.893,20.2,0,454.3,0.0692,6.0,240.7,False,0.8781,0.02631578947368421,0.19638242894056848,0.15861571798354338,0.5263157894736842,11.137162954279015,3.0,8.0,2.404238837152957,0.25,1.7770833333333333,0.3985
receipt_00322,cord,train,32,1,36.03,0.788,25.9,0,839.9,0.1399,1.0,182.9,False,0.8056,0.0,0.15763546798029557,0.1649532275471801,0.0,10.802469135802468,2.0,8.0,2.7897170014624826,0.4375,1.5,0.2539
receipt_00323,cord,train,14,1,29.37,0.772,35.3,0,650.2,0.1115,-1.0,180.6,False,0.6303,0.0,0.21538461538461537,0.31026730900527666,0.4,3.90625,3.0,7.0,2.664497779200461,0.35714285714285715,1.588089330024814,0.4251
receipt_00324,cord,train,14,1,46.42,0.697,28.6,0,329.4,0.1986,1.0,182.9,False,0.7442,0.0,0.13999999999999999,0.14890247831803385,0.2,3.8580246913580245,3.0,8.0,2.8962915290459277,0.35714285714285715,1.5,0.332
receipt_00325,cord,train,26,1,0.0,0.0,0.0,-1,158.6,0.0833,-1.0,182.9,False,0.8009,0.0,0.21487603305785122,0.1419533122485152,0.5,6.172839506172839,3.0,7.0,2.4996981431844145,0.3076923076923077,1.5,0.3754
receipt_00326,cord,train,13,1,52.59,0.559,35.5,0,535.6,0.1345,1.0,208.6,False,0.5939,0.07692307692307693,0.20967741935483872,0.11727386297564801,0.2,3.3829499323410013,3.0,7.0,2.7192945256669794,0.38461538461538464,1.3339350180505416,0.3775
receipt_00327,cord,train,15,1,50.75,0.588,32.7,0,376.0,0.1259,-1.0,180.6,False,0.699,0.13333333333333333,0.23076923076923078,0.1388547310197042,0.2,3.90625,3.0,7.0,2.5995812306460646,0.3333333333333333,1.3333333333333333,0.4036
receipt_00328,cord,train,41,1,57.51,0.507,33.6,0,889.6,0.1261,1.0,182.9,False,0.7014,0.0,0.23428571428571426,0.21483905237525994,0.7,7.716049382716049,2.0,9.0,2.507964503721036,0.24390243902439024,1.5,0.3316
receipt_00329,cord,train,16,1,37.0,0.917,23.5,0,37.3,0.3383,-1.0,460.6,False,0.5904,0.0,0.20253164556962025,0.22929848457968643,0.4,1.5318627450980393,2.0,6.0,2.4056390622295662,0.3125,1.7777777777777777,0.2733
receipt_00330,cord,train,13,1,30.62,0.836,29.0,0,242.0,0.0927,3.0,208.6,False,0.6949,0.0,0.21666666666666667,0.0668011649413495,0.25,2.706359945872801,3.0,6.0,2.449311833026446,0.3076923076923077,1.3339350180505416,0.3065
receipt_00331,cord,train,18,1,67.5,0.318,33.9,0,539.9,0.231,1.0,121.9,False,0.7639,0.1111111111111111,0.23376623376623376,0.08794027501131682,0.14285714285714285,8.101851851851851,3.0,7.0,2.7052290027422967,0.3888888888888889,1.5,0.4117
receipt_00332,cord,train,49,1,75.05,0.231,28.0,0,449.6,0.1415,-1.0,182.9,False,0.5764,0.061224489795918366,0.20081967213114754,0.09683210556165406,0.17647058823529413,13.117283950617283,3.0,8.0,2.6932518779770294,0.3469387755102041,1.5,0.3871
receipt_00333,cord,train,11,1,38.63,0.767,28.8,0,50.2,0.1263,-1.0,569.0,False,0.7794,0.0,0.20754716981132074,0.07636320915806682,0.0,1.2400793650793651,3.0,6.0,2.481714572986073,0.45454545454545453,1.3333333333333333,0.3068
receipt_00334,cord,train,21,1,41.75,0.667,32.5,0,1838.5,0.2063,1.0,121.9,False,0.7517,0.09523809523809523,0.23076923076923078,0.2108498776897052,0.5,6.944444444444445,3.0,7.0,2.5867866151171586,0.2857142857142857,1.5,0.4415
receipt_00335,cord,train,24,1,41.85,0.667,30.8,0,210.7,0.1299,-1.0,182.9,False,0.75,0.041666666666666664,0.21238938053097348,0.3481690892456548,0.6666666666666666,4.62962962962963,2.0,5.0,2.0512693629222505,0.25,1.5,0.3094
receipt_00336,cord,train,16,1,37.11,0.843,25.2,0,153.8,0.3284,-1.0,578.0,False,0.4696,0.0,0.21621621621621623,0.1708129811213185,0.4,1.220703125,2.0,6.0,2.4056390622295662,0.3125,1.7777777777777777,0.266
receipt_00337,cord,train,20,1,37.58,0.804,28.6,0,486.3,0.1041,-1.0,208.6,False,0.4034,0.0,0.19607843137254904,0.06853903996993246,0.2857142857142857,4.7361299052774015,3.0,8.0,2.9037016960573485,0.35,1.3339350180505416,0.3463
receipt_00338,cord,train,5,1,58.11,0.667,28.1,0,715.8,0.1568,1.0,121.9,False,0.8351,0.0,0.2173913043478261,0.17454497936288094,0.0,2.314814814814815,2.0,3.0,1.5219280948873621,0.4,1.5,0.1727
receipt_00339,cord,train,12,1,74.14,0.143,28.7,0,1318.7,0.2747,-1.0,182.9,False,0.7512,0.0,0.13953488372093023,0.0922665171646363,0.0,4.62962962962963,3.0,8.0,2.918295834054489,0.5,1.5,0.3294
receipt_00340,cord,train,22,1,32.69,0.84,27.4,0,200.9,0.1431,-1.0,460.6,False,0.6324,0.0,0.21999999999999997,0.05760361520770367,0.2857142857142857,2.144607843137255,3.0,8.0,2.8045965297024473,0.3181818181818182,1.7777777777777777,0.364
receipt_00341,cord,train,42,1,61.58,0.396,40.5,0,588.2,0.1995,1.0,182.9,False,0.7789,0.09523809523809523,0.23595505617977527,0.13120436095086832,0.4166666666666667,9.25925925925926,3.0,9.0,2.6300271057731273,0.2857142857142857,1.5,0.4385
receipt_00342,cord,train,26,1,51.18,0.591,29.4,0,229.0,0.1385,-1.0,182.9,False,0.8206,0.0,0.19117647058823528,0.08555908516016168,0.0,8.487654320987653,2.0,8.0,2.8763657964018394,0.4230769230769231,1.5,0.2497
receipt_00343,cord,train,30,1,36.87,0.779,29.1,0,243.6,0.284,1.0,578.0,False,0.6137,0.0,0.21897810218978103,0.07067645943036793,0.5,1.953125,3.0,9.0,2.8574258137630513,0.26666666666666666,1.7777777777777777,0.3871
receipt_00344,cord,train,24,1,27.06,0.923,18.9,0,183.4,0.0435,-1.0,182.9,False,0.8137,0.0,0.17777777777777778,0.13910440617298844,0.2857142857142857,5.401234567901234,3.0,8.0,2.838456377350588,0.2916666666666667,1.5,0.3483
receipt_00345,cord,train,15,1,59.19,0.472,32.3,0,458.9,0.2358,1.0,460.6,False,0.6236,0.06666666666666667,0.2112676056338028,0.11259585350396051,0.16666666666666666,1.8382352941176472,3.0,7.0,2.6565647621309543,0.4,1.7777777777777777,0.3895
receipt_00346,cord,train,15,1,40.26,0.609,38.2,0,224.5,0.205,-1.0,182.9,False,0.6053,0.0,0.2173913043478261,0.40041200978190156,0.4,3.8580246913580245,2.0,6.0,2.4662478973127313,0.3333333333333333,1.5,0.3234
receipt_00347,cord,train,48,1,40.59,0.706,24.3,0,130.2,0.1006,-1.0,259.4,False,0.451,0.041666666666666664,0.23880597014925373,0.11483878929674941,0.6363636363636364,5.984766050054406,3.0,8.0,2.446695404408628,0.22916666666666666,1.5016339869281046,0.4022
receipt_00348,cord,train,16,1,45.1,0.654,33.7,0,1151.4,0.1348,-5.0,158.6,False,0.7648,0.0,0.21052631578947367,0.07748730989985497,0.2,4.448398576512455,3.0,7.0,2.686278124459133,0.3125,1.03690036900369,0.3081
receipt_00349,cord,train,28,1,58.78,0.478,35.7,0,498.6,0.1448,-1.0,208.6,False,0.5126,0.07142857142857142,0.21052631578947367,0.1153562631105518,0.16666666666666666,8.119079837618404,3.0,8.0,2.76149018937388,0.42857142857142855,1.3339350180505416,0.401
receipt_00350,cord,train,27,1,40.88,0.66,38.0,0,177.1,0.1182,1.0,180.6,False,0.9042,0.0,0.27,0.2827201275220386,0.375,6.25,3.0,12.0,3.38379305739851,0.2962962962962963,1.3333333333333333,0.4977
receipt_00351,cord,train,27,1,66.58,0.306,32.5,0,1473.4,0.1187,-1.0,121.9,False,0.6458,0.0,0.21428571428571427,0.16630217038072306,0.5,9.25925925925926,3.0,8.0,2.8283685232374127,0.2962962962962963,1.5,0.4076
receipt_00352,cord,train,34,1,71.88,0.265,31.3,0,1064.4,0.3542,1.0,180.6,False,0.6639,0.058823529411764705,0.24817518248175183,0.33581475120685234,0.6666666666666666,7.03125,3.0,8.0,2.6830920776663856,0.2647058823529412,1.7777777777777777,0.5076
receipt_00353,cord,train,23,1,23.1,1.0,21.0,0,144.0,0.1794,1.0,182.9,False,0.6632,0.0,0.25274725274725274,0.29331809176827106,0.125,6.172839506172839,3.0,9.0,2.9468374992530824,0.34782608695652173,1.5,0.442
receipt_00354,cord,train,18,1,41.61,0.742,28.2,0,509.6,0.1194,-1.0,121.9,False,0.9253,0.0,0.20689655172413796,0.14408589598096136,0.0,8.101851851851851,2.0,7.0,2.7052290027422967,0.3888888888888889,1.5,0.251
receipt_00355,cord,train,29,1,68.06,0.412,34.6,0,337.3,0.1494,1.0,182.9,False,0.8958,0.0,0.17901234567901234,0.16920045031111716,0.2,7.716049382716049,2.0,6.0,1.8038973733934838,0.3448275862068966,1.5,0.204
receipt_00356,cord,train,23,1,30.77,0.886,26.4,0,130.7,0.1047,1.0,385.2,False,0.8529,0.0,0.27380952380952384,0.09301971329106708,0.42857142857142855,2.5641025641025643,3.0,11.0,3.327484781955842,0.30434782608695654,1.77734375,0.4634
receipt_00357,cord,train,49,1,44.89,0.696,31.5,0,183.6,0.1767,10.0,569.0,False,0.5956,0.02040816326530612,0.20675105485232068,0.20380485109082055,0.5384615384615384,3.2242063492063493,3.0,8.0,2.4276618436868316,0.2653061224489796,1.3333333333333333,0.379
receipt_00358,cord,train,28,1,55.83,0.5,32.1,0,246.2,0.2548,1.0,182.9,False,0.7685,0.14285714285714285,0.26666666666666666,0.08215179885198379,0.125,6.172839506172839,3.0,10.0,3.1725535823855564,0.2857142857142857,1.5,0.4588
receipt_00359,cord,train,28,1,67.97,0.333,34.2,0,1526.4,0.1923,1.0,121.9,False,0.7604,0.0,0.21374045801526717,0.12123437854542057,0.3,11.574074074074074,3.0,10.0,3.167492530597117,0.35714285714285715,1.5,0.4235
receipt_00360,cord,train,25,1,64.58,0.4,31.4,0,1072.2,0.2156,-1.0,182.9,False,0.6505,0.0,0.1953125,0.35150555255705274,0.5714285714285714,5.401234567901234,2.0,6.0,2.241706277574314,0.28,1.5,0.2976
receipt_00361,cord,train,43,1,70.63,0.323,35.3,0,443.3,0.3101,1.0,333.6,False,0.5093,0.0,0.1963470319634703,0.09570265621290722,0.3333333333333333,6.34517766497462,3.0,9.0,2.669460255136385,0.3488372093023256,1.3333333333333333,0.359
receipt_00362,cord,train,31,1,47.59,0.609,37.6,0,981.8,0.1067,1.0,180.6,False,0.5302,0.03225806451612903,0.2052980132450331,0.09762098557388676,0.25,9.375,3.0,10.0,3.1233934877364407,0.3870967741935484,1.3333333333333333,0.4113
receipt_00363,cord,train,18,1,35.77,0.857,24.6,0,410.4,0.1163,1.0,180.6,False,0.8172,0.0,0.1935483870967742,0.14346771873027067,0.16666666666666666,4.6875,3.0,8.0,2.8910611120726526,0.3333333333333333,1.3602550478214666,0.3491
receipt_00364,cord,train,70,1,59.6,0.439,38.2,0,751.3,0.1346,1.0,182.9,False,0.8484,0.014285714285714285,0.24822695035460993,0.14571558597070394,0.3181818181818182,16.975308641975307,3.0,12.0,3.1223997593946304,0.3142857142857143,1.5,0.4746
receipt_00365,cord,train,37,1,55.98,0.568,31.2,0,420.0,0.1436,-1.0,182.9,False,0.8889,0.02702702702702703,0.1878172588832487,0.09672097579721606,0.45454545454545453,8.487654320987653,3.0,10.0,2.889772681417393,0.2972972972972973,1.5,0.3968
receipt_00366,cord,train,27,1,56.46,0.439,35.8,0,454.8,0.1482,-1.0,182.9,False,0.787,0.0,0.1956521739130435,0.13887454483401718,0.375,6.172839506172839,3.0,8.0,2.837315742503567,0.2962962962962963,1.5,0.3705
receipt_00367,cord,train,24,1,31.37,0.897,23.8,0,278.6,0.0894,2.0,460.6,False,0.677,0.0,0.21428571428571427,0.35815970305277123,0.5714285714285714,2.144607843137255,2.0,5.0,2.066689088315021,0.2916666666666667,1.7777777777777777,0.3048
receipt_00368,cord,train,11,1,48.13,0.613,35.7,0,511.2,0.1996,1.0,182.9,False,0.5984,0.09090909090909091,0.19642857142857142,0.08870956969291444,0.0,3.8580246913580245,2.0,6.0,2.550340709546388,0.45454545454545453,1.5,0.2568
receipt_00369,cord,train,31,1,20.0,1.0,16.7,0,450.7,0.1153,-1.0,121.9,False,0.7569,0.0967741935483871,0.22627737226277375,0.10044389729500479,0.2222222222222222,10.416666666666666,3.0,10.0,3.1392071972742817,0.2903225806451613,1.5,0.4392
receipt_00370,cord,train,23,1,55.61,0.485,37.8,0,1073.8,0.0912,-1.0,121.9,False,0.7639,0.043478260869565216,0.24468085106382975,0.18340952334717484,0.25,9.25925925925926,3.0,9.0,3.099436412484688,0.34782608695652173,1.5,0.4526
receipt_00371,cord,train,25,1,63.62,0.345,31.3,0,1042.2,0.0886,1.0,121.9,False,0.7257,0.0,0.18796992481203006,0.11939552616741655,0.2,11.574074074074074,3.0,10.0,3.219470570797252,0.4,1.5,0.4086
receipt_00372,cord,train,16,1,42.05,0.7,32.6,0,1113.2,0.1683,1.0,182.9,False,0.8125,0.0,0.19047619047619047,0.05866411309301861,0.2,3.8580246913580245,3.0,8.0,2.85845859334435,0.3125,1.5,0.3287
receipt_00373,cord,train,28,1,47.89,0.578,37.8,0,1223.2,0.077,-1.0,121.9,False,0.7049,0.03571428571428571,0.22764227642276422,0.20476271331445187,0.4,11.574074074074074,3.0,9.0,3.0246353877399743,0.35714285714285715,1.5,0.4635
receipt_00374,cord,train,27,1,30.19,0.914,22.1,0,184.5,0.2443,-1.0,578.0,False,0.6263,0.0,0.1875,0.1586961449154143,0.0,2.685546875,2.0,8.0,2.837315742503567,0.4074074074074074,1.7777777777777777,0.2625
receipt_00375,cord,train,32,1,30.28,0.899,22.8,0,280.7,0.1686,-1.0,569.0,False,0.6481,0.0,0.21052631578947367,0.06130612764967965,0.4444444444444444,2.232142857142857,3.0,8.0,2.6556390622295662,0.28125,1.3333333333333333,0.3386
receipt_00376,cord,train,32,1,31.39,0.929,18.4,0,102.9,0.2099,1.0,180.6,False,0.6083,0.0625,0.22695035460992907,0.27460632143537433,0.5555555555555556,7.03125,3.0,7.0,2.4925365325772657,0.28125,1.3333333333333333,0.4345
receipt_00377,cord,train,18,1,36.67,0.729,36.4,0,283.0,0.3016,-1.0,578.0,False,0.5399,0.0,0.22499999999999998,0.20728367429027028,0.6,1.220703125,3.0,11.0,3.350209029099897,0.2777777777777778,1.7777777777777777,0.4726
receipt_00378,cord,train,18,1,44.16,0.69,33.3,0,757.0,0.085,1.0,180.6,False,0.675,0.0,0.18947368421052632,0.0916515138991168,0.0,6.25,3.0,10.0,3.197159723424149,0.4444444444444444,1.7777777777777777,0.3931
receipt_00379,cord,train,38,1,60.51,0.41,32.5,0,737.5,0.2409,-1.0,182.9,False,0.6701,0.15789473684210525,0.1958762886597938,0.1463956885442372,0.45454545454545453,8.487654320987653,2.0,9.0,2.9053077763737467,0.2894736842105263,1.5,0.358
receipt_00380,cord,train,16,1,49.7,0.636,31.9,0,687.2,0.2069,-1.0,182.9,False,0.75,0.0,0.2077922077922078,0.2319887929669444,0.3333333333333333,4.62962962962963,2.0,9.0,3.0306390622295662,0.375,1.5,0.326
receipt_00381,cord,train,20,1,35.82,0.735,31.3,0,1491.1,0.2152,1.0,121.9,False,0.8611,0.0,0.24096385542168672,0.07590333900710815,0.8,5.787037037037037,3.0,8.0,2.8464393446710154,0.25,1.5,0.4144
receipt_00382,cord,train,10,1,40.25,0.8,29.6,0,585.8,0.1047,-1.0,91.4,False,0.9167,0.0,0.20833333333333334,0.21998103516282394,0.16666666666666666,9.25925925925926,2.0,6.0,2.5219280948873624,0.6,1.5,0.3182
receipt_00383,cord,train,16,1,49.61,0.5,32.5,0,1412.6,0.2098,1.0,91.4,False,0.6319,0.0,0.1927710843373494,0.34889596595794625,0.14285714285714285,10.802469135802468,3.0,8.0,2.9056390622295662,0.4375,1.5,0.4409
receipt_00384,cord,train,14,1,78.38,0.19,27.0,0,369.8,0.2728,-1.0,182.9,False,0.75,0.07142857142857142,0.1627906976744186,0.09279490106843914,0.16666666666666666,4.62962962962963,3.0,8.0,2.8962915290459277,0.42857142857142855,1.5,0.3731
