doc_id,split,f1_small,f1_large,gap,cost_small,cost_large,cached,dataset,tokens,pages,ocr_conf,low_conf_ratio,ocr_std,ocr_stage,blur_score,image_contrast,skew_angle,estimated_dpi,is_grayscale,short_token_ratio,inv_chars_per_word,word_height_cv,crowded_line_frac,line_density,section_count,label_diversity,label_entropy,item_density,aspect_ratio
2acfce9e71c744ad88a7d860,train,0.2667,0.4,0.1333,0.003458,0.016855,True,docile,349,1,90.68,0.025,11.9,0,3406.5,0.1481,1.0,223.5,False,0.13753581661891118,0.22960526315789473,0.17440943587141458,0.6875,15.15151515151515,0.0,0.0,0.0,0.13753581661891118,2.588235294117647
2e7de8d515c34d89802d2521,train,0.7,0.6,-0.1,0.003205,0.01579,True,docile,202,1,86.3,0.079,19.1,0,2559.1,0.1546,-1.0,167.9,False,0.054455445544554455,0.2017982017982018,0.15767556710080632,0.5833333333333334,20.168067226890756,0.0,0.0,0.0,0.1188118811881188,0.7066508313539193
2bcfb128527b455b85021a81,train,0.5455,0.5263,-0.0191,0.003097,0.01349,True,docile,139,1,89.44,0.059,18.6,0,1776.3,0.1359,1.0,228.0,False,0.1223021582733813,0.20057720057720058,0.303804432278669,0.4,18.564356435643564,0.0,0.0,0.0,0.2158273381294964,1.3267651888341543
2ebadba4d1924bcb99183438,train,0.3333,0.5333,0.2,0.003063,0.012715,True,docile,130,1,89.47,0.042,14.0,0,1605.7,0.1194,-1.0,172.7,False,0.0,0.19969278033794163,0.11849135683666537,0.5833333333333334,19.607843137254903,0.0,0.0,0.0,0.18461538461538463,0.7727272727272727
2c30ff1e69524dfeb4f12c45,train,0.3158,0.5556,0.2398,0.004397,0.02259,True,docile,553,1,85.11,0.122,23.8,0,1351.3,0.0831,-3.0,237.6,False,0.0216998191681736,0.17696,0.14212430465465473,0.7954545454545454,26.128266033254157,0.0,0.0,0.0,0.15913200723327306,2.58678955453149
3017311cb4e543d3b9679a95,train,0.4,0.5,0.1,0.002943,0.012755,True,docile,170,1,84.65,0.128,20.2,0,1026.5,0.0539,-10.0,172.7,False,0.1411764705882353,0.22546419098143236,0.12364235290081946,0.7586206896551724,23.69281045751634,0.0,0.0,0.0,0.17058823529411765,0.6071428571428571
306a82bcdbd14364859dd667,train,0.6316,0.6667,0.0351,0.004212,0.02425,True,docile,510,1,90.04,0.031,12.6,0,4920.6,0.1964,-5.0,223.5,False,0.00784313725490196,0.19767441860465118,0.1583742325140897,0.8490566037735849,33.45959595959596,0.0,0.0,0.0,0.10392156862745099,1.2941176470588236
316919a5717e4e88ac4d2920,train,0.5833,0.4762,-0.1071,0.0036,0.01617,True,docile,75,1,60.65,0.427,32.9,0,2819.5,0.188,-1.0,214.5,False,0.02666666666666667,0.12335526315789473,0.46962209755077433,0.20588235294117646,22.36842105263158,0.0,0.0,0.0,0.4533333333333333,1.2479474548440066
31386cb41f264a278790e1e0,train,0.4,0.5333,0.1333,0.005228,0.028415,True,docile,634,1,77.41,0.184,26.7,0,3369.0,0.1936,1.0,237.6,False,0.09621451104100946,0.1679915209326974,0.1363840271618518,0.6210526315789474,28.20665083135392,0.0,0.0,0.0,0.1498422712933754,2.578866768759571
32197b888b86485087a38c48,train,0.6667,0.6667,-0.0,0.003008,0.01236,True,docile,57,1,59.45,0.425,34.8,0,1322.5,0.1214,-1.0,237.6,False,0.07017543859649122,0.19256756756756757,0.5920207682604717,0.5714285714285714,8.31353919239905,0.0,0.0,0.0,0.24561403508771928,1.325984251968504
321dca639237400f99f7479a,train,0.3846,0.5217,0.1371,0.00396,0.017815,True,docile,151,1,81.88,0.147,28.6,0,2635.8,0.1648,1.0,214.5,False,0.06622516556291391,0.1729667812142039,0.4731471517120648,0.5833333333333334,23.684210526315788,0.0,0.0,0.0,0.23841059602649006,1.2479474548440066
32eb9ce5c9164973968cee48,train,0.4762,0.4762,0.0,0.003594,0.017965,True,docile,183,1,85.62,0.101,15.0,0,2472.3,0.1489,-4.0,223.5,False,0.01639344262295082,0.18673469387755104,0.4304286377385063,0.7096774193548387,19.57070707070707,0.0,0.0,0.0,0.16939890710382513,1.2941176470588236
360196e28dd14266880f2f23,train,0.4706,0.6667,0.1961,0.003725,0.01866,True,docile,434,1,88.83,0.024,10.4,0,3102.9,0.1416,2.0,223.5,False,0.055299539170506916,0.2012987012987013,0.1518485370196552,0.6268656716417911,21.1489898989899,0.0,0.0,0.0,0.1543778801843318,2.588235294117647
33f8a6c8989343e6a8ef882d,train,0.2609,0.2857,0.0248,0.003772,0.01973,True,docile,256,1,72.85,0.251,28.5,0,3568.2,0.276,-1.0,228.0,False,0.1171875,0.19047619047619047,0.17988071919387347,0.8235294117647058,21.03960396039604,0.0,0.0,0.0,0.1328125,1.3267651888341543
358567e64392423ab2f31ed1,train,0.2353,0.1333,-0.102,0.003086,0.01538,True,docile,154,1,85.51,0.073,17.8,0,1466.9,0.1,1.0,217.3,False,0.09090909090909091,0.20236530880420497,0.14391029693864982,0.4166666666666667,31.16883116883117,0.0,0.0,0.0,0.3116883116883117,1.2941176470588236
331b14c869fe4456a3045e0b,train,0.4444,0.5882,0.1438,0.004372,0.022875,True,docile,653,1,89.78,0.06,18.9,0,1309.4,0.0792,-10.0,237.6,False,0.02450229709035222,0.19841993315101794,0.10239632292030998,0.7840909090909091,26.128266033254157,0.0,0.0,0.0,0.13476263399693722,2.58678955453149
3774aeb6aee542b58f2e5881,train,0.6957,0.6667,-0.029,0.003223,0.01782,True,docile,251,1,63.61,0.402,31.6,0,3696.9,0.2558,-1.0,228.0,False,0.14342629482071714,0.19968178202068418,0.2125163481116019,0.8235294117647058,21.03960396039604,0.0,0.0,0.0,0.13545816733067728,1.3267651888341543
39dc02d91095494bb8b1da29,train,0.5455,0.6364,0.0909,0.003246,0.01881,True,docile,192,1,90.44,0.048,14.8,0,2343.0,0.1693,1.0,226.8,False,0.11458333333333333,0.18805093046033303,0.5396356454897921,0.6875,19.912881144990667,0.0,0.0,0.0,0.16666666666666666,1.2825219473264167
363bdb9efe1549f28640fa4c,train,0.4545,0.7,0.2455,0.003821,0.02183,True,docile,375,1,83.99,0.136,24.9,0,2658.0,0.1678,-1.0,237.6,False,0.06666666666666667,0.17823193916349808,0.40307327223878914,0.7285714285714285,20.783847980997624,0.0,0.0,0.0,0.18666666666666668,2.651968503937008
3c24138bfec3409bba8115b2,train,0.5882,0.7778,0.1895,0.003947,0.02249,True,docile,468,1,92.17,0.021,11.3,0,4158.3,0.2079,-1.0,223.5,False,0.10683760683760683,0.18034682080924855,0.11956032782313787,0.8360655737704918,19.255050505050505,0.0,0.0,0.0,0.13034188034188035,2.588235294117647
3d25db55c7124a0f871e5a46,train,0.5455,0.6,0.0545,0.003513,0.01626,True,docile,224,1,82.79,0.127,24.2,0,4510.5,0.1977,1.0,223.5,False,0.022321428571428572,0.1830065359477124,0.11463609791786131,0.7142857142857143,26.515151515151516,0.0,0.0,0.0,0.1875,1.2941176470588236
3d05664363dc4aeca7f98bef,train,0.4706,0.5,0.0294,0.003512,0.018055,True,docile,371,1,83.6,0.098,22.4,0,2583.9,0.1052,-10.0,172.7,False,0.026954177897574125,0.22162485065710874,0.12465501031091045,0.851063829787234,19.19934640522876,0.0,0.0,0.0,0.12668463611859837,1.5454545454545454
3cd48453ea884dda9474f972,train,0.8,0.8421,0.0421,0.002541,0.01398,True,docile,88,1,88.96,0.065,16.5,0,2226.1,0.2789,1.0,228.0,False,0.045454545454545456,0.17153996101364524,0.20208316323036762,0.5,13.613861386138613,0.0,0.0,0.0,0.25,1.3267651888341543
3a28e169b0e149e8930a4021,train,0.64,0.6957,0.0557,0.006591,0.03502,True,docile,1185,1,86.09,0.094,17.8,0,3190.7,0.2114,-1.0,237.6,False,0.13755274261603376,0.20862676056338028,0.1342022950901624,0.5416666666666666,28.503562945368174,0.0,0.0,0.0,0.12151898734177215,3.880184331797235
3db9401bad994ea287c04a61,train,0.4211,0.5882,0.1672,0.003077,0.013945,True,docile,152,1,87.75,0.062,20.3,0,1965.1,0.1796,-1.0,223.8,False,0.05921052631578947,0.16033755274261605,0.5337075964217787,0.5,17.654476670870114,0.0,0.0,0.0,0.18421052631578946,1.2936378466557912
3dd7959f83f44e8097d314b7,train,0.56,0.7273,0.1673,0.003754,0.01616,True,docile,146,1,87.53,0.081,16.1,0,2045.8,0.1486,1.0,228.0,False,0.08904109589041095,0.17422434367541764,0.5801852418687762,0.5454545454545454,20.42079207920792,0.0,0.0,0.0,0.22602739726027396,1.3267651888341543
3e53852a0c6e4aa388abcd80,train,0.5263,0.6667,0.1404,0.003327,0.01581,True,docile,220,1,81.18,0.178,29.2,0,1914.9,0.0852,-9.0,223.5,False,0.05,0.22044088176352705,0.13042378697766793,0.8571428571428571,17.676767676767675,0.0,0.0,0.0,0.12727272727272726,1.2941176470588236
3e11d416937e4a0bb3a13496,train,0.5,0.5185,0.0185,0.003771,0.019275,True,docile,174,1,74.23,0.257,30.4,0,2891.1,0.1872,-1.0,228.0,False,0.06321839080459771,0.16603053435114504,0.2959806194752616,0.6896551724137931,17.945544554455445,0.0,0.0,0.0,0.16666666666666666,1.3267651888341543
3e859d67c5124137b4ff5215,train,0.2857,0.2222,-0.0635,0.003971,0.017965,True,docile,227,1,86.34,0.108,19.9,0,2772.7,0.1557,-8.0,223.5,False,0.1013215859030837,0.1708051166290444,0.12029382539037249,0.7058823529411765,21.464646464646464,0.0,0.0,0.0,0.14977973568281938,1.2941176470588236
3e9695f0c8b6408fa7b253c0,train,0.4615,0.3478,-0.1137,0.003879,0.017585,True,docile,185,1,71.27,0.262,31.0,0,3074.0,0.1517,1.0,223.5,False,0.06486486486486487,0.1750236518448439,0.23535403458792656,0.5428571428571428,22.095959595959595,0.0,0.0,0.0,0.1891891891891892,1.2941176470588236
3f3a3f95d48942b5be7a9eae,train,0.5,0.5556,0.0556,0.003143,0.017725,True,docile,150,1,84.28,0.122,22.2,0,2672.0,0.1843,1.0,223.9,False,0.08666666666666667,0.14619883040935672,0.37581782413436554,0.5483870967741935,19.533711405166983,0.0,0.0,0.0,0.20666666666666667,1.2923452768729642
3f910f19259d49418f2450ea,train,0.625,0.6667,0.0417,0.002878,0.012985,True,docile,87,1,92.38,0.035,11.0,0,1431.0,0.1331,1.0,223.8,False,0.09195402298850575,0.1875,0.13850558979542169,0.45454545454545453,13.87137452711223,0.0,0.0,0.0,0.25287356321839083,1.2936378466557912
3f8ca89798e34459a4110a52,train,0.5,0.6,0.1,0.002826,0.0136,True,docile,186,1,62.34,0.426,32.6,0,2505.0,0.1495,-1.0,228.0,False,0.13978494623655913,0.19787234042553192,0.6616700936065775,0.6129032258064516,19.183168316831683,0.0,0.0,0.0,0.16666666666666666,1.3267651888341543
3fe0d73394924563adb4fbfd,train,0.3333,0.5,0.1667,0.006444,0.040945,True,docile,2363,1,84.07,0.118,21.8,0,2020.1,0.2082,1.0,237.6,False,0.18197206940330088,0.18306476603656646,0.10248141987547066,0.8873239436619719,28.107680126682503,0.0,0.0,0.0,0.06009310198899704,4.245378151260504
40356190c183496785734dbb,train,0.3333,0.4,0.0667,0.002934,0.01572,True,docile,476,1,93.47,0.009,8.6,0,3510.7,0.154,-1.0,223.7,False,0.19747899159663865,0.18492618492618493,0.10345132836917278,0.5977011494252874,27.444794952681388,0.0,0.0,0.0,0.18277310924369747,2.5877551020408163
406019af68f5437cac36e3ff,train,0.3529,0.4615,0.1086,0.003325,0.014125,True,docile,204,1,86.06,0.086,17.0,0,1952.4,0.1202,1.0,223.5,False,0.09313725490196079,0.21982758620689655,0.10644709096584379,0.8518518518518519,17.045454545454543,0.0,0.0,0.0,0.1323529411764706,1.2941176470588236
40e34129b3904c48997ff0d0,train,0.7619,0.8571,0.0952,0.00484,0.02581,True,docile,654,1,90.48,0.002,6.5,0,4239.0,0.1646,1.0,223.5,False,0.18960244648318042,0.20405616224648984,0.12605863142746293,0.8,23.674242424242422,0.0,0.0,0.0,0.11467889908256881,2.588235294117647
42d06baf2dcb4049bf231dfd,train,0.6364,0.6,-0.0364,0.003915,0.0198,True,docile,379,1,89.27,0.008,10.0,0,4749.3,0.1933,-1.0,223.5,False,0.11873350923482849,0.21509648127128264,0.11117662376697025,0.7567567567567568,23.358585858585858,0.0,0.0,0.0,0.09762532981530343,1.2941176470588236
45cbd7910434494fa30e7b64,train,0.5385,0.6154,0.0769,0.004253,0.022155,True,docile,272,1,86.68,0.092,18.1,0,3424.8,0.1824,-1.0,223.5,False,0.06985294117647059,0.1668711656441718,0.15157691309119442,0.8095238095238095,26.515151515151516,0.0,0.0,0.0,0.15441176470588236,1.2941176470588236
46645a38f0d3442eb56b6b55,train,0.3077,0.3636,0.0559,0.002693,0.0122,True,docile,140,1,90.88,0.065,12.8,0,2103.6,0.1469,1.0,172.7,False,0.04285714285714286,0.1941747572815534,0.10930268231636818,0.75,16.33986928104575,0.0,0.0,0.0,0.14285714285714285,0.7727272727272727
46b379d4e7cf4b30acbf2265,train,0.2353,0.2857,0.0504,0.003487,0.01437,True,docile,88,1,72.68,0.299,30.1,0,1010.7,0.1082,-1.0,237.6,False,0.09090909090909091,0.1951219512195122,0.351602399986259,0.65,11.876484560570072,0.0,0.0,0.0,0.22727272727272727,1.2474074074074073
482c13484ae645daac416200,train,0.6667,0.5455,-0.1212,0.002012,0.01153,True,docile,107,1,88.79,0.098,15.6,0,2402.9,0.1647,1.0,223.7,False,0.037383177570093455,0.14420485175202158,0.6371503161397322,0.7391304347826086,14.511041009463723,0.0,0.0,0.0,0.21495327102803738,1.2938775510204081
498598af143c4d8080541a67,train,0.5161,0.4828,-0.0334,0.005493,0.02741,True,docile,502,1,88.04,0.057,13.7,0,5363.1,0.2011,1.0,223.5,False,0.099601593625498,0.15075075075075076,0.13880040126690527,0.7543859649122807,35.984848484848484,0.0,0.0,0.0,0.11354581673306773,1.2941176470588236
4b6b8bfa16ad4e818040b8bb,train,0.3571,0.4,0.0429,0.004035,0.01753,True,docile,163,1,80.15,0.19,25.8,0,3018.5,0.1924,1.0,214.5,False,0.0736196319018405,0.18232662192393734,0.35108107913709447,0.4857142857142857,23.026315789473685,0.0,0.0,0.0,0.2147239263803681,1.2479474548440066
4b8e01661b204523bf7767b0,train,0.1111,0.0,-0.1111,0.003579,0.01729,True,docile,382,1,92.73,0.005,6.3,0,2471.5,0.1651,1.0,223.7,False,0.13612565445026178,0.23039806996381185,0.1531553397393777,0.828125,20.189274447949526,0.0,0.0,0.0,0.16753926701570682,2.5877551020408163
4b903f49e27b473888499519,train,0.4138,0.56,0.1462,0.007373,0.03886,True,docile,1485,1,82.85,0.152,23.5,0,6118.2,0.2321,1.0,223.7,False,0.1164983164983165,0.19807923169267705,0.15528988625080922,0.8417721518987342,33.22818086225026,0.0,0.0,0.0,0.1063973063973064,3.8848039215686274
4c065cbd6a63437ebaac1662,train,0.2857,0.4211,0.1353,0.003187,0.014605,True,docile,94,1,33.75,1.0,10.5,0,399.4,0.4953,-4.0,179.1,False,0.031914893617021274,0.17343173431734318,0.22599885397054023,0.48,9.850275807722618,0.0,0.0,0.0,0.26595744680851063,1.507125890736342
4be58dc4829144c48182951e,train,0.0769,0.6364,0.5594,0.003779,0.01551,True,docile,145,1,79.99,0.199,28.1,0,2392.7,0.1221,-1.0,230.6,False,0.08275862068965517,0.16439909297052155,0.24941645566135853,0.64,15.299877600979194,0.0,0.0,0.0,0.1724137931034483,1.3349673202614378
4eb9dffe11af4fc187994a74,train,0.5455,0.6667,0.1212,0.003009,0.01378,True,docile,110,1,78.87,0.183,27.3,0,1650.6,0.3131,1.0,237.6,False,0.01818181818181818,0.17973856209150327,0.625430698763416,0.36363636363636365,19.59619952494062,0.0,0.0,0.0,0.3,1.2474074074074073
4ed5d5ed5ff544dcadef80e3,train,0.4211,0.375,-0.0461,0.003166,0.01383,True,docile,153,1,88.93,0.061,17.3,0,1954.3,0.1742,-1.0,225.5,False,0.05228758169934641,0.15501519756838905,0.4523445925010719,0.48484848484848486,20.650813516896118,0.0,0.0,0.0,0.21568627450980393,1.286634460547504
510136a978734fc58686e6e0,train,0.2353,0.3077,0.0724,0.003906,0.01988,True,docile,356,1,87.4,0.079,19.7,0,3064.9,0.1451,1.0,172.7,False,0.056179775280898875,0.1601439496176338,0.15539976139310643,0.7391304347826086,18.790849673202615,0.0,0.0,0.0,0.12921348314606743,1.5454545454545454
4fa8265d62a045f8be67f0af,train,0.4211,0.4286,0.0075,0.003358,0.01438,True,docile,312,1,91.37,0.049,15.2,0,3073.2,0.1887,-1.0,237.6,False,0.13141025641025642,0.18428824571766098,0.41761670465440887,0.7272727272727273,19.59619952494062,0.0,0.0,0.0,0.10576923076923077,1.4139378673383711
51457304df334338ad7fcb40,train,0.6,0.7143,0.1143,0.005992,0.031195,True,docile,884,1,87.27,0.064,17.3,0,4450.3,0.2345,-1.0,223.7,False,0.15384615384615385,0.2078044193700047,0.12261834053602746,0.7411764705882353,26.813880126182966,0.0,0.0,0.0,0.09615384615384616,2.5898692810457518
538dba3133fd4c5fb6845325,train,0.5,0.381,-0.119,0.003468,0.016035,True,docile,101,1,81.38,0.154,24.4,0,2531.0,0.1949,-1.0,237.9,False,0.0891089108910891,0.1672185430463576,1.0484526204610947,0.6,11.862396204033216,0.0,0.0,0.0,0.19801980198019803,1.4144295302013423
53f7897d49d44a0c87e76f1a,train,0.6087,0.7619,0.1532,0.004034,0.018775,True,docile,252,1,89.06,0.061,13.0,0,1681.9,0.1572,-1.0,237.6,False,0.07539682539682539,0.1971830985915493,0.19808977899459196,0.5918367346938775,14.548693586698338,0.0,0.0,0.0,0.19444444444444445,2.749387755102041
54aa3dd2c4f342a4858ac5b5,train,0.625,0.5,-0.125,0.003962,0.016445,True,docile,132,1,78.29,0.214,24.9,0,2309.7,0.1728,-1.0,228.0,False,0.03787878787878788,0.19730941704035873,0.1519595910912315,0.72,15.47029702970297,0.0,0.0,0.0,0.1893939393939394,1.3267651888341543
53bb50984b0946d99c4e5f41,train,0.381,0.4706,0.0896,0.003829,0.01657,True,docile,339,1,51.39,0.567,33.6,0,2784.3,0.1642,1.0,237.6,False,0.13569321533923304,0.2097772277227723,0.23509639536645635,0.6458333333333334,28.503562945368174,0.0,0.0,0.0,0.1415929203539823,1.3746938775510205
545a7380af8a4b39aa058a43,train,0.4242,0.5161,0.0919,0.004798,0.02287,True,docile,354,1,87.8,0.073,18.2,0,3889.9,0.1744,1.0,223.5,False,0.10451977401129943,0.1637372802960222,0.1408173115502697,0.8222222222222222,28.409090909090907,0.0,0.0,0.0,0.1271186440677966,1.2941176470588236
540be6e2d9304b84809f69aa,train,0.6316,0.5556,-0.076,0.003338,0.01651,True,docile,175,1,91.71,0.04,13.2,0,2814.6,0.1921,1.0,228.0,False,0.045714285714285714,0.16218721037998146,0.23129275694979126,0.5454545454545454,20.42079207920792,0.0,0.0,0.0,0.18857142857142858,1.3267651888341543
54eec993aa234fcfab21098b,train,0.5833,0.5833,0.0,0.003357,0.016385,True,docile,100,1,94.1,0.0,4.0,0,1750.0,0.1542,-1.0,223.5,False,0.07,0.18726591760299627,0.0966919997414616,0.4,7.891414141414141,0.0,0.0,0.0,0.25,2.588235294117647
55901d5181134316bf24ae4a,train,0.2727,0.6667,0.3939,0.002885,0.016575,True,docile,204,1,88.36,0.078,19.2,0,2681.3,0.1419,-1.0,223.5,False,0.10784313725490197,0.18246869409660108,0.15740180146380484,0.5151515151515151,20.833333333333332,0.0,0.0,0.0,0.16176470588235295,1.2941176470588236
551c7f1429a940d2b263a738,train,0.64,0.72,0.08,0.003329,0.019295,True,docile,194,1,84.49,0.093,20.1,0,1120.0,0.1008,1.0,237.6,False,0.05670103092783505,0.17383512544802868,0.5569014259899372,0.5476190476190477,12.470308788598576,0.0,0.0,0.0,0.21649484536082475,2.651968503937008
555ebc9a3b634b829d82f8a6,train,0.2857,0.5714,0.2857,0.00338,0.016685,True,docile,86,1,85.06,0.144,23.4,0,1980.3,0.1959,1.0,238.3,False,0.05813953488372093,0.18376068376068377,0.4441063109677348,0.6190476190476191,12.433392539964476,0.0,0.0,0.0,0.2441860465116279,1.4110275689223057
575c9ece037f43c2a1dba78a,train,0.4348,0.6667,0.2319,0.004204,0.023255,True,docile,412,1,82.58,0.142,23.9,0,3514.3,0.2271,-1.0,223.5,False,0.021844660194174758,0.18625678119349007,0.12166519462357163,0.7162162162162162,23.358585858585858,0.0,0.0,0.0,0.1796116504854369,2.588235294117647
56ce1d80b18944b0b927f2fa,train,0.6364,0.5714,-0.0649,0.003115,0.014655,True,docile,93,1,78.94,0.171,27.2,0,2328.2,0.1723,-1.0,240.7,False,0.12903225806451613,0.17383177570093458,0.15187135955456973,0.5263157894736842,11.137162954279015,0.0,0.0,0.0,0.20430107526881722,1.3960720130932898
585882015c8847c39252cc4f,train,0.48,0.7273,0.2473,0.0041,0.02404,True,docile,531,1,73.08,0.248,33.1,0,2160.5,0.1873,-1.0,228.0,False,0.07532956685499058,0.17313335507010108,0.2556663998136537,0.7692307692307693,24.13366336633663,0.0,0.0,0.0,0.14689265536723164,2.6535303776683086
57ddfd74e6e040acae6b0310,train,0.3846,0.5217,0.1371,0.004677,0.02316,True,docile,635,1,81.72,0.155,24.0,0,6003.1,0.2401,-1.0,223.7,False,0.10236220472440945,0.19484504449217552,0.14817851684736044,0.726027397260274,23.028391167192428,0.0,0.0,0.0,0.11496062992125984,2.5898692810457518
59eec62d07814be1aafeb5db,train,0.1111,0.1176,0.0065,0.004345,0.02238,True,docile,664,1,91.66,0.004,8.0,0,2534.7,0.17,1.0,223.5,False,0.12048192771084337,0.24110384894698622,0.16594479210320245,0.8504672897196262,22.516835016835017,0.0,0.0,0.0,0.16114457831325302,3.8823529411764706
5855574786cf4439a27147ef,train,0.4167,0.5,0.0833,0.003646,0.01819,True,docile,235,1,80.04,0.153,26.6,0,1908.3,0.1451,1.0,237.6,False,0.1276595744680851,0.1593220338983051,0.2747208334858607,0.6052631578947368,22.565320665083135,0.0,0.0,0.0,0.16170212765957448,1.293394777265745
57fa665856874ddf8799785c,train,0.3077,0.3636,0.0559,0.006691,0.039015,True,docile,1210,1,66.06,0.338,33.0,0,5994.2,0.2169,1.0,222.1,False,0.10413223140495868,0.18812189054726366,0.19910078821991625,0.8051948051948052,32.61329944938585,0.0,0.0,0.0,0.12727272727272726,3.974747474747475
5c1516f4679d482fbf131ba9,train,0.7692,0.8,0.0308,0.003762,0.017905,True,docile,161,1,92.91,0.019,8.8,0,1928.7,0.1269,-1.0,223.5,False,0.11180124223602485,0.19327731092436976,0.6947593804954212,0.6129032258064516,19.57070707070707,0.0,0.0,0.0,0.19254658385093168,1.2941176470588236
5b91eaf29a9a41d39172a985,train,0.2667,0.6154,0.3487,0.002813,0.01207,True,docile,56,1,82.02,0.17,27.4,0,909.4,0.105,1.0,237.6,False,0.10714285714285714,0.19112627986348124,1.1185608377306033,0.2857142857142857,12.470308788598576,0.0,0.0,0.0,0.375,1.325984251968504
5a3fbce8b3d64a748bb93d06,train,0.6,0.5263,-0.0737,0.00353,0.016865,True,docile,172,1,72.67,0.296,31.2,0,1152.7,0.1027,-1.0,237.6,False,0.13953488372093023,0.19861431870669746,0.4708674796074559,0.64,14.84560570071259,0.0,0.0,0.0,0.14534883720930233,1.293394777265745
5c1c7960b46f4dfc9a5a44db,train,0.5185,0.3478,-0.1707,0.003859,0.01618,True,docile,203,1,84.02,0.106,21.0,0,1793.2,0.144,1.0,237.6,False,0.09359605911330049,0.15809968847352027,0.29549307466071406,0.59375,19.002375296912113,0.0,0.0,0.0,0.15763546798029557,1.293394777265745
5c4b1ccb6fac47fe84b71bd5,train,0.5833,0.8333,0.25,0.00344,0.016965,True,docile,119,1,78.48,0.189,24.8,0,2221.4,0.1592,1.0,214.5,False,0.025210084033613446,0.1692745376955903,0.26142486910176305,0.4838709677419355,20.394736842105264,0.0,0.0,0.0,0.2605042016806723,1.2479474548440066
5da46da769404156bc61eafa,train,0.5714,0.5714,0.0,0.002822,0.015635,True,docile,74,1,78.89,0.139,25.8,0,959.0,0.08,-3.0,214.5,False,0.08108108108108109,0.19525065963060684,0.6586943000375748,0.42857142857142855,13.81578947368421,0.0,0.0,0.0,0.28378378378378377,1.2479474548440066
5f931a6253c7434a99277b60,train,0.4545,0.7368,0.2823,0.004432,0.021545,True,docile,464,1,81.25,0.132,23.9,0,2565.6,0.1049,-10.0,172.7,False,0.05603448275862069,0.22924901185770752,0.12456089677430887,0.7878787878787878,26.96078431372549,0.0,0.0,0.0,0.14224137931034483,1.5454545454545454
5db8abd6665a4eec93f59e96,train,0.5217,0.6957,0.1739,0.003478,0.018025,True,docile,148,1,87.76,0.095,20.6,0,1943.8,0.1249,-1.0,225.9,False,0.12837837837837837,0.18115055079559364,0.4982194925042404,0.5588235294117647,21.236727045596503,0.0,0.0,0.0,0.22972972972972974,1.2849117174959872
5ef9af1ec5b842b787a44c68,train,0.5714,0.5625,-0.0089,0.004064,0.018635,True,docile,178,1,73.61,0.266,31.4,0,2816.3,0.1802,-1.0,228.0,False,0.06741573033707865,0.2034285714285714,0.3817108418952767,0.6153846153846154,24.13366336633663,0.0,0.0,0.0,0.21910112359550563,1.3267651888341543
5fb706f94e964e90901d4290,train,0.5833,0.5217,-0.0616,0.005651,0.02906,True,docile,913,1,85.59,0.088,18.6,0,4838.2,0.2332,-1.0,223.7,False,0.14238773274917854,0.2185779267416806,0.15039609612560031,0.7386363636363636,27.7602523659306,0.0,0.0,0.0,0.0963855421686747,2.5898692810457518
600df6200c3a4433b874ee35,train,0.5,0.5556,0.0556,0.003391,0.016075,True,docile,322,1,92.15,0.01,7.6,0,3527.9,0.2104,-1.0,237.6,False,0.13354037267080746,0.20277078085642317,0.11793948042350427,0.8055555555555556,21.37767220902613,0.0,0.0,0.0,0.11180124223602485,1.4139378673383711
607951a1c0d740ef893949cf,train,0.4706,0.4,-0.0706,0.003333,0.016785,True,docile,106,1,76.78,0.225,25.4,0,2227.6,0.1532,-1.0,223.7,False,0.04716981132075472,0.17725752508361203,0.675632420183848,0.46153846153846156,16.40378548895899,0.0,0.0,0.0,0.24528301886792453,1.2928221859706361
604ffd4f9c3e4d0f83588503,train,0.3871,0.4286,0.0415,0.004968,0.022615,True,docile,365,1,93.15,0.013,8.6,0,3982.8,0.2208,-1.0,237.6,False,0.11506849315068493,0.1833249623304872,0.13588403897948917,0.828125,19.002375296912113,0.0,0.0,0.0,0.17534246575342466,2.6108527131782946
61c446666ea644e683e520d6,train,0.3529,0.5556,0.2026,0.003908,0.022905,True,docile,432,1,85.72,0.087,22.5,0,3178.0,0.1452,2.0,172.7,False,0.07175925925925926,0.16776699029126213,0.1434301262512012,0.6862745098039216,20.833333333333332,0.0,0.0,0.0,0.11805555555555555,1.5454545454545454
6114b38927484f4aa9a20e1b,train,0.32,0.5,0.18,0.003845,0.019665,True,docile,336,1,78.62,0.191,26.8,0,2484.0,0.1791,-1.0,179.2,False,0.11904761904761904,0.2063882063882064,0.16979912059480662,0.8055555555555556,28.346456692913385,0.0,0.0,0.0,0.10714285714285714,0.7541567695961995
6217019faa154e2d90ff7262,train,0.2,0.2222,0.0222,0.003738,0.01721,True,docile,169,1,75.4,0.246,29.9,0,1971.4,0.1606,1.0,237.6,False,0.08284023668639054,0.18715393133997785,0.3626026473622374,0.5757575757575758,19.59619952494062,0.0,0.0,0.0,0.1952662721893491,1.325984251968504
626b19628a754fe8aa89324d,train,0.4167,0.4762,0.0595,0.00395,0.01965,True,docile,193,1,74.78,0.244,30.6,0,2923.4,0.1603,1.0,228.0,False,0.07772020725388601,0.15858668857847164,0.3460081496043509,0.4634146341463415,25.37128712871287,0.0,0.0,0.0,0.21243523316062177,1.3267651888341543
